"node_id";"taxonomy_name";"taxonomy_rank"
"TI_HERB_3582";"Rheumaptera_cervinalis";"species"
"TI_HERB_3583";"Rheumaptera_undulata";"species"
"TI_HERB_3584";"Triphosa_dubitata";"species"
"TI_HERB_3585";"Philereme_vetulata";"species"
"TI_HERB_3586";"Philereme_transversata";"species"
"TI_HERB_3587";"Epirrita_christyi";"species"
"TI_HERB_3588";"Epirrita_autumnata";"species"
"TI_HERB_3589";"Operophtera_fagata";"species"
"TI_HERB_3590";"Perizoma_affinitata";"species"
"TI_HERB_3591";"Perizoma_alchemillata";"species"
"TI_HERB_3592";"Perizoma_hydrata";"species"
"TI_HERB_3593";"Perizoma_lugdunaria";"species"
"TI_HERB_3594";"Perizoma_bifaciata";"species"
"TI_HERB_3595";"Perizoma_blandiata";"species"
"TI_HERB_3596";"Perizoma_albulata";"species"
"TI_HERB_3597";"Perizoma_flavofasciata";"species"
"TI_HERB_3598";"Perizoma_obsoletata";"species"
"TI_HERB_3599";"Perizoma_sagittata";"species"
"TI_HERB_3600";"Perizoma_verberata";"species"
"TI_HERB_3601";"Eupithecia_tenuiata";"species"
"TI_HERB_3602";"Eupithecia_inturbata";"species"
"TI_HERB_3603";"Eupithecia_haworthiata";"species"
"TI_HERB_3604";"Eupithecia_immundata";"species"
"TI_HERB_3605";"Eupithecia_plumbeolata";"species"
"TI_HERB_3606";"Eupithecia_abietaria";"species"
"TI_HERB_3607";"Eupithecia_analoga";"species"
"TI_HERB_3608";"Eupithecia_linariata";"species"
"TI_HERB_3609";"Eupithecia_pulchellata";"species"
"TI_HERB_3610";"Eupithecia_pyreneata";"species"
"TI_HERB_3611";"Eupithecia_laquaearia";"species"
"TI_HERB_3612";"Eupithecia_irriguata";"species"
"TI_HERB_3613";"Eupithecia_valerianata";"species"
"TI_HERB_3614";"Eupithecia_pygmaeata";"species"
"TI_HERB_3615";"Eupithecia_venosata";"species"
"TI_HERB_3616";"Eupithecia_egenaria";"species"
"TI_HERB_3617";"Eupithecia_extraversaria";"species"
"TI_HERB_3618";"Eupithecia_centaureata";"species"
"TI_HERB_3619";"Eupithecia_actaeata";"species"
"TI_HERB_3620";"Eupithecia_selinata";"species"
"TI_HERB_3621";"Eupithecia_trisignaria";"species"
"TI_HERB_3622";"Eupithecia_intricata";"species"
"TI_HERB_3623";"Eupithecia_veratraria";"species"
"TI_HERB_3624";"Eupithecia_cauchiata";"species"
"TI_HERB_3625";"Eupithecia_satyrata";"species"
"TI_HERB_3626";"Eupithecia_absinthiata";"species"
"TI_HERB_3627";"Eupithecia_goossensiata";"species"
"TI_HERB_3628";"Eupithecia_expallidata";"species"
"TI_HERB_3629";"Eupithecia_assimilata";"species"
"TI_HERB_3630";"Eupithecia_vulgata";"species"
"TI_HERB_3631";"Eupithecia_tripunctaria";"species"
"TI_HERB_3632";"Eupithecia_denotata";"species"
"TI_HERB_3633";"Eupithecia_icterata";"species"
"TI_HERB_3634";"Eupithecia_succenturiata";"species"
"TI_HERB_3635";"Eupithecia_denticulata";"species"
"TI_HERB_3636";"Eupithecia_impurata";"species"
"TI_HERB_3637";"Eupithecia_orphnata";"species"
"TI_HERB_3638";"Eupithecia_subumbrata";"species"
"TI_HERB_3639";"Eupithecia_semigraphata";"species"
"TI_HERB_3640";"Eupithecia_millefoliata";"species"
"TI_HERB_3641";"Eupithecia_simpliciata";"species"
"TI_HERB_3642";"Eupithecia_distinctaria";"species"
"TI_HERB_3643";"Eupithecia_indigata";"species"
"TI_HERB_3644";"Eupithecia_pimpinellata";"species"
"TI_HERB_3645";"Eupithecia_nanata";"species"
"TI_HERB_3646";"Eupithecia_innotata";"species"
"TI_HERB_3647";"Eupithecia_virgaureata";"species"
"TI_HERB_3648";"Eupithecia_abbreviata";"species"
"TI_HERB_3649";"Eupithecia_pusillata";"species"
"TI_HERB_3650";"Eupithecia_lanceata";"species"
"TI_HERB_3651";"Eupithecia_lariciata";"species"
"TI_HERB_3652";"Eupithecia_tantillaria";"species"
"TI_HERB_3653";"Gymnoscelis_rufifasciata";"species"
"TI_HERB_3654";"Chloroclystis_ata";"species"
"TI_HERB_3655";"Rhinoprora_rectangulata";"species"
"TI_HERB_3656";"Rhinoprora_chloerata";"species"
"TI_HERB_3657";"Rhinoprora_debiliata";"species"
"TI_HERB_3658";"Anticollix_sparsata";"genus"
"TI_HERB_3659";"Chesias_legatella";"species"
"TI_HERB_3660";"Chesias_rufata";"species"
"TI_HERB_3661";"Aplocera_plagiata";"species"
"TI_HERB_3662";"Aplocera_efformata";"species"
"TI_HERB_3663";"Aplocera_praeformata";"species"
"TI_HERB_3664";"Odezia_atrata";"species"
"TI_HERB_3665";"Discoloxia_blomeri";"species"
"TI_HERB_3666";"Euchoeca_nebulata";"species"
"TI_HERB_3667";"Hydrelia_flammeolaria";"species"
"TI_HERB_3668";"Hydrelia_sylvata";"species"
"TI_HERB_3669";"Minoa_murinata";"species"
"TI_HERB_3670";"Lobophora_halterata";"species"
"TI_HERB_3671";"Trichopteryx_polycommata";"species"
"TI_HERB_3672";"Trichopteryx_carpinata";"species"
"TI_HERB_3673";"Nothocasis_sertata";"species"
"TI_HERB_3674";"Acasis_viretata";"species"
"TI_HERB_3675";"Thaumetopoea_processionea";"species"
"TI_HERB_3676";"Clostera_curtula";"species"
"TI_HERB_3677";"Clostera_pigra";"species"
"TI_HERB_3678";"Clostera_anachoreta";"species"
"TI_HERB_3679";"Clostera_anastomosis";"species"
"TI_HERB_3680";"Cerura_vinula";"species"
"TI_HERB_3681";"Cerura_erminea";"species"
"TI_HERB_3682";"Furcula_furcula";"species"
"TI_HERB_3683";"Furcula_bicuspis";"genus"
"TI_HERB_3684";"Furcula_bifida";"species"
"TI_HERB_3685";"Notodonta_dromedarius";"species"
"TI_HERB_3686";"Notodonta_torva";"species"
"TI_HERB_3687";"Notodonta_tritophus";"species"
"TI_HERB_3688";"Notodonta_ziczac";"species"
"TI_HERB_3689";"Drymonia_dodonaea";"species"
"TI_HERB_3690";"Drymonia_ruficornis";"species"
"TI_HERB_3691";"Drymonia_obliterata";"species"
"TI_HERB_3692";"Drymonia_querna";"species"
"TI_HERB_3693";"Drymonia_velitaris";"species"
"TI_HERB_3694";"Pheosia_tremula";"species"
"TI_HERB_3695";"Pheosia_gnoma";"species"
"TI_HERB_3696";"Pterostoma_palpina";"species"
"TI_HERB_3697";"Ptilophora_plumigera";"species"
"TI_HERB_3698";"Ptilodon_capucina";"species"
"TI_HERB_3699";"Ptilodon_cucullina";"species"
"TI_HERB_3700";"Odontosia_carmelita";"species"
"TI_HERB_3701";"Gluphisia_crenata";"species"
"TI_HERB_3702";"Phalera_bucephala";"species"
"TI_HERB_3703";"Peridea_anceps";"species"
"TI_HERB_3704";"Stauropus_fagi";"species"
"TI_HERB_3705";"Harpyia_milhauseri";"species"
"TI_HERB_3706";"Spatalia_argentina";"species"
"TI_HERB_3707";"Moma_alpium";"species"
"TI_HERB_3708";"Acronicta_alni";"species"
"TI_HERB_3709";"Acronicta_cuspis";"genus"
"TI_HERB_3710";"Acronicta_aceris";"species"
"TI_HERB_3711";"Acronicta_leporina";"species"
"TI_HERB_3712";"Acronicta_megacephala";"species"
"TI_HERB_3713";"Acronicta_auricoma";"species"
"TI_HERB_3714";"Acronicta_euphorbiae";"species"
"TI_HERB_3715";"Acronicta_rumicis";"species"
"TI_HERB_3716";"Craniophora_ligustri";"species"
"TI_HERB_3717";"Simyra_albovenosa";"species"
"TI_HERB_3718";"Paracolax_tristalis";"species"
"TI_HERB_3719";"Herminia_grisealis";"species"
"TI_HERB_3720";"Pechipogo_strigilata";"species"
"TI_HERB_3721";"Catocala_sponsa";"genus"
"TI_HERB_3722";"Catocala_fraxini";"species"
"TI_HERB_3723";"Catocala_nupta";"species"
"TI_HERB_3724";"Catocala_promissa";"species"
"TI_HERB_3725";"Catocala_electa";"species"
"TI_HERB_3726";"Catocala_fulminea";"species"
"TI_HERB_3727";"Minucia_lunaris";"species"
"TI_HERB_3728";"Lygephila_pastinum";"species"
"TI_HERB_3729";"Lygephila_viciae";"species"
"TI_HERB_3730";"Lygephila_craccae";"species"
"TI_HERB_3731";"Catephia_alchymista";"species"
"TI_HERB_3732";"Tyta_luctuosa";"species"
"TI_HERB_3733";"Callistege_mi";"species"
"TI_HERB_3734";"Euclidia_glyphica";"species"
"TI_HERB_3735";"Scoliopteryx_libatrix";"species"
"TI_HERB_3736";"Hypena_rostralis";"species"
"TI_HERB_3737";"Hypena_crassalis";"species"
"TI_HERB_3738";"Phytometra_viridaria";"species"
"TI_HERB_3739";"Colobochyla_salicalis";"species"
"TI_HERB_3740";"Euchalcia_variabilis";"species"
"TI_HERB_3741";"Euchalcia_modestoides";"species"
"TI_HERB_3742";"Polychrysia_moneta";"species"
"TI_HERB_3743";"Lamprotes_aureum";"species"
"TI_HERB_3744";"Diachrysia_chrysitis";"species"
"TI_HERB_3745";"Diachrysia_chryson";"species"
"TI_HERB_3746";"Macdunnoughia_confusa";"species"
"TI_HERB_3747";"Plusia_festucae";"species"
"TI_HERB_3748";"Autographa_pulchrina";"species"
"TI_HERB_3749";"Autographa_jota";"species"
"TI_HERB_3750";"Syngrapha_interrogationis";"species"
"TI_HERB_3751";"Abrostola_tripartita";"species"
"TI_HERB_3752";"Abrostola_asclepiadis";"species"
"TI_HERB_3753";"Abrostola_triplasia";"species"
"TI_HERB_3754";"Emmelia_trabealis";"species"
"TI_HERB_3755";"Protodeltode_pygarga";"species"
"TI_HERB_3756";"Eublemma_minutata";"species"
"TI_HERB_3757";"Trisateles_emortualis";"species"
"TI_HERB_3758";"Cucullia_absinthii";"species"
"TI_HERB_3759";"Cucullia_artemisiae";"species"
"TI_HERB_3760";"Cucullia_xeranthemi";"species"
"TI_HERB_3761";"Cucullia_lactucae";"species"
"TI_HERB_3762";"Cucullia_lucifuga";"species"
"TI_HERB_3763";"Cucullia_umbratica";"species"
"TI_HERB_3764";"Cucullia_campanulae";"species"
"TI_HERB_3765";"Cucullia_chamomillae";"species"
"TI_HERB_3766";"Cucullia_gnaphalii";"species"
"TI_HERB_3767";"Cucullia_tanaceti";"species"
"TI_HERB_3768";"Cucullia_dracunculi";"species"
"TI_HERB_3769";"Cucullia_asteris";"species"
"TI_HERB_3770";"Shargacucullia_caninae";"species"
"TI_HERB_3771";"Shargacucullia_scrophulariae";"species"
"TI_HERB_3772";"Shargacucullia_thapsiphaga";"species"
"TI_HERB_3773";"Cucullia_lychnitis";"species"
"TI_HERB_3774";"Shargacucullia_verbasci";"species"
"TI_HERB_3775";"Shargacucullia_prenanthis";"species"
"TI_HERB_3776";"Calophasia_lunula";"species"
"TI_HERB_3777";"Calliergis_ramosa";"species"
"TI_HERB_3778";"Amphipyra_berbera";"species"
"TI_HERB_3779";"Amphipyra_tragopoginis";"species"
"TI_HERB_3780";"Asteroscopus_sphinx";"genus"
"TI_HERB_3781";"Brachionycha_nubeculosa";"species"
"TI_HERB_3782";"Diloba_caeruleocephala";"species"
"TI_HERB_3783";"Panameria_tenebrata";"species"
"TI_HERB_3784";"Heliothis_viriplaca";"species"
"TI_HERB_3785";"Heliothis_ononis";"species"
"TI_HERB_3786";"Pyrrhia_umbra";"species"
"TI_HERB_3787";"Periphanes_delphinii";"species"
"TI_HERB_3788";"Elaphria_venustula";"species"
"TI_HERB_3789";"Stilbia_anomala";"species"
"TI_HERB_3790";"Caradrina_morpheus";"species"
"TI_HERB_3791";"Paradrina_clavipalpis";"species"
"TI_HERB_3792";"Hoplodrina_octogenaria";"species"
"TI_HERB_3793";"Hoplodrina_blanda";"species"
"TI_HERB_3794";"Hoplodrina_respersa";"genus"
"TI_HERB_3795";"Hoplodrina_ambigua";"species"
"TI_HERB_3796";"Atypha_pulmonaris";"species"
"TI_HERB_3797";"Chilodes_maritima";"species"
"TI_HERB_3798";"Dypterygia_scabriuscula";"species"
"TI_HERB_3799";"Rusina_ferruginea";"species"
"TI_HERB_3800";"Mormo_maura";"species"
"TI_HERB_3801";"Polyphaenis_sericata";"species"
"TI_HERB_3802";"Thalpophila_matura";"species"
"TI_HERB_3803";"Trachea_atriplicis";"species"
"TI_HERB_3804";"Euplexia_lucipara";"species"
"TI_HERB_3805";"Phlogophora_scita";"species"
"TI_HERB_3806";"Hyppa_rectilinea";"species"
"TI_HERB_3807";"Auchmis_detersa";"species"
"TI_HERB_3808";"Actinotia_polyodon";"species"
"TI_HERB_3809";"Chloantha_hyperici";"species"
"TI_HERB_3810";"Callopistria_juventina";"species"
"TI_HERB_3811";"Eucarta_amethystina";"species"
"TI_HERB_3812";"Ipimorpha_retusa";"species"
"TI_HERB_3813";"Ipimorpha_subtusa";"species"
"TI_HERB_3814";"Enargia_paleacea";"species"
"TI_HERB_3815";"Parastichtis_ypsillon";"species"
"TI_HERB_3816";"Mesogona_acetosellae";"species"
"TI_HERB_3817";"Mesogona_oxalina";"species"
"TI_HERB_3818";"Dicycla_oo";"species"
"TI_HERB_3819";"Cosmia_diffinis";"species"
"TI_HERB_3820";"Cosmia_affinis";"species"
"TI_HERB_3821";"Cosmia_pyralina";"species"
"TI_HERB_3822";"Atethmia_centrago";"species"
"TI_HERB_3823";"Atethmia_ambusta";"species"
"TI_HERB_3824";"Xanthia_togata";"species"
"TI_HERB_3825";"Xanthia_aurago";"species"
"TI_HERB_3826";"Xanthia_icteritia";"species"
"TI_HERB_3827";"Xanthia_gilvago";"species"
"TI_HERB_3828";"Xanthia_ocellaris";"species"
"TI_HERB_3829";"Xanthia_citrago";"species"
"TI_HERB_3830";"Agrochola_circellaris";"species"
"TI_HERB_3831";"Agrochola_lota";"species"
"TI_HERB_3832";"Agrochola_macilenta";"species"
"TI_HERB_3833";"Agrochola_nitida";"species"
"TI_HERB_3834";"Agrochola_helvola";"species"
"TI_HERB_3835";"Agrochola_litura";"species"
"TI_HERB_3836";"Conistra_vaccinii";"species"
"TI_HERB_3837";"Conistra_rubiginosa";"species"
"TI_HERB_3838";"Conistra_rubiginea";"species"
"TI_HERB_3839";"Conistra_erythrocephala";"species"
"TI_HERB_3840";"Conistra_fragariae";"species"
"TI_HERB_3841";"Episema_glaucina";"species"
"TI_HERB_3842";"Brachylomia_viminalis";"species"
"TI_HERB_3843";"Aporophyla_lutulenta";"species"
"TI_HERB_3844";"Aporophyla_nigra";"species"
"TI_HERB_3845";"Lithomoia_solidaginis";"species"
"TI_HERB_3846";"Lithophane_socia";"species"
"TI_HERB_3847";"Lithophane_ornitopus";"species"
"TI_HERB_3848";"Lithophane_furcifera";"species"
"TI_HERB_3849";"Xylena_vetusta";"species"
"TI_HERB_3850";"Xylena_exsoleta";"species"
"TI_HERB_3851";"Xylocampa_areola";"species"
"TI_HERB_3852";"Valeria_oleagina";"species"
"TI_HERB_3853";"Dichonia_aprilina";"species"
"TI_HERB_3854";"Dichonia_convergens";"species"
"TI_HERB_3855";"Dryobotodes_eremita";"species"
"TI_HERB_3856";"Antitype_chi";"species"
"TI_HERB_3857";"Ammoconia_caecimacula";"species"
"TI_HERB_3858";"Blepharita_satura";"species"
"TI_HERB_3859";"Apamea_monoglypha";"species"
"TI_HERB_3860";"Apamea_lithoxylaea";"species"
"TI_HERB_3861";"Apamea_sublustris";"species"
"TI_HERB_3862";"Apamea_crenata";"species"
"TI_HERB_3863";"Apamea_epomidion";"species"
"TI_HERB_3864";"Apamea_aquila";"species"
"TI_HERB_3865";"Apamea_furva";"species"
"TI_HERB_3866";"Apamea_rubrirena";"species"
"TI_HERB_3867";"Apamea_platinea";"species"
"TI_HERB_3868";"Apamea_remissa";"species"
"TI_HERB_3869";"Apamea_unanimis";"species"
"TI_HERB_3870";"Apamea_illyria";"species"
"TI_HERB_3871";"Apamea_sordens";"species"
"TI_HERB_3872";"Apamea_scolopacina";"species"
"TI_HERB_3873";"Apamea_ophiogramma";"species"
"TI_HERB_3874";"Oligia_strigilis";"species"
"TI_HERB_3875";"Oligia_versicolor";"species"
"TI_HERB_3876";"Oligia_latruncula";"species"
"TI_HERB_3877";"Mesoligia_furuncula";"species"
"TI_HERB_3878";"Rhizedra_lutosa";"species"
"TI_HERB_3879";"Hydraecia_petasitis";"species"
"TI_HERB_3880";"Gortyna_flavago";"species"
"TI_HERB_3881";"Gortyna_borelii";"species"
"TI_HERB_3882";"Calamia_tridens";"species"
"TI_HERB_3883";"Celaena_leucostigma";"species"
"TI_HERB_3884";"Nonagria_typhae";"species"
"TI_HERB_3885";"Archanara_geminipuncta";"species"
"TI_HERB_3886";"Archanara_neurica";"species"
"TI_HERB_3887";"Archanara_dissoluta";"species"
"TI_HERB_3888";"Archanara_sparganii";"genus"
"TI_HERB_3889";"Archanara_algae";"species"
"TI_HERB_3890";"Oria_musculosa";"species"
"TI_HERB_3891";"Discestra_microdon";"species"
"TI_HERB_3892";"Discestra_trifolii";"species"
"TI_HERB_3893";"Anarta_myrtilli";"species"
"TI_HERB_3894";"Anarta_cordigera";"species"
"TI_HERB_3895";"Lacanobia_latinum";"species"
"TI_HERB_3896";"Lacanobia_aliena";"species"
"TI_HERB_3897";"Lacanobia_thalassina";"species"
"TI_HERB_3898";"Lacanobia_contigua";"species"
"TI_HERB_3899";"Lacanobia_suasa";"species"
"TI_HERB_3900";"Hada_plebeja";"species"
"TI_HERB_3901";"Aetheria_dysodea";"species"
"TI_HERB_3902";"Aetheria_bicolorata";"species"
"TI_HERB_3903";"Hadena_bicruris";"species"
"TI_HERB_3904";"Hadena_compta";"species"
"TI_HERB_3905";"Hadena_confusa";"species"
"TI_HERB_3906";"Hadena_magnolii";"species"
"TI_HERB_3907";"Hadena_rivularis";"species"
"TI_HERB_3908";"Hadena_perplexa";"species"
"TI_HERB_3909";"Melanchra_pisi";"species"
"TI_HERB_3910";"Mamestra_brassicae";"species"
"TI_HERB_3911";"Papestra_biren";"species"
"TI_HERB_3912";"Polia_bombycina";"species"
"TI_HERB_3913";"Polia_hepatica";"species"
"TI_HERB_3914";"Polia_nebulosa";"species"
"TI_HERB_3915";"Mythimna_turca";"species"
"TI_HERB_3916";"Mythimna_conigera";"species"
"TI_HERB_3917";"Mythimna_ferrago";"species"
"TI_HERB_3918";"Mythimna_albipuncta";"species"
"TI_HERB_3919";"Mythimna_pudorina";"species"
"TI_HERB_3920";"Mythimna_straminea";"species"
"TI_HERB_3921";"Mythimna_impura";"species"
"TI_HERB_3922";"Mythimna_pallens";"species"
"TI_HERB_3923";"Mythimna_obsoleta";"species"
"TI_HERB_3924";"Mythimna_comma";"species"
"TI_HERB_3925";"Mythimna_album";"species"
"TI_HERB_3926";"Mythimna_scirpi";"species"
"TI_HERB_3927";"Orthosia_incerta";"species"
"TI_HERB_3928";"Orthosia_cruda";"species"
"TI_HERB_3929";"Orthosia_miniosa";"species"
"TI_HERB_3930";"Orthosia_opima";"species"
"TI_HERB_3931";"Orthosia_populeti";"species"
"TI_HERB_3932";"Orthosia_gracilis";"species"
"TI_HERB_3933";"Orthosia_munda";"species"
"TI_HERB_3934";"Panolis_flammea";"species"
"TI_HERB_3935";"Egira_conspicillaris";"genus"
"TI_HERB_3936";"Cerapteryx_graminis";"species"
"TI_HERB_3937";"Axylia_putris";"species"
"TI_HERB_3938";"Ochropleura_plecta";"species"
"TI_HERB_3939";"Diarsia_mendica";"species"
"TI_HERB_3940";"Diarsia_brunnea";"species"
"TI_HERB_3941";"Noctua_pronuba";"species"
"TI_HERB_3942";"Noctua_orbona";"species"
"TI_HERB_3943";"Noctua_comes";"species"
"TI_HERB_3944";"Noctua_fimbriata";"species"
"TI_HERB_3945";"Noctua_janthina";"species"
"TI_HERB_3946";"Noctua_janthe";"species"
"TI_HERB_3947";"Epilecta_linogrisea";"species"
"TI_HERB_3948";"Lycophotia_porphyrea";"species"
"TI_HERB_3949";"Chersotis_multangula";"species"
"TI_HERB_3950";"Rhyacia_lucipeta";"species"
"TI_HERB_3951";"Epipsilia_latens";"species"
"TI_HERB_3952";"Paradiarsia_glareosa";"species"
"TI_HERB_3953";"Paradiarsia_punicea";"species"
"TI_HERB_3954";"Eurois_occulta";"species"
"TI_HERB_3955";"Graphiphora_augur";"species"
"TI_HERB_3956";"Eugnorisma_depuncta";"species"
"TI_HERB_3957";"Xestia_speciosa";"genus"
"TI_HERB_3958";"Xestia_nigrum";"species"
"TI_HERB_3959";"Xestia_ditrapezium";"species"
"TI_HERB_3960";"Xestia_triangulum";"species"
"TI_HERB_3961";"Xestia_ashworthii";"species"
"TI_HERB_3962";"Xestia_baja";"species"
"TI_HERB_3963";"Xestia_rhomboidea";"species"
"TI_HERB_3964";"Xestia_castanea";"species"
"TI_HERB_3965";"Xestia_collina";"species"
"TI_HERB_3966";"Xestia_xanthographa";"species"
"TI_HERB_3967";"Xestia_agathina";"species"
"TI_HERB_3968";"Eugraphe_sigma";"species"
"TI_HERB_3969";"Cerastis_rubricosa";"species"
"TI_HERB_3970";"Cerastis_leucographa";"species"
"TI_HERB_3971";"Naenia_typica";"species"
"TI_HERB_3972";"Anaplectoides_prasina";"species"
"TI_HERB_3973";"Protolampra_sobrina";"species"
"TI_HERB_3974";"Euxoa_decora";"species"
"TI_HERB_3975";"Euxoa_tritici";"species"
"TI_HERB_3976";"Agrotis_crassa";"species"
"TI_HERB_3977";"Agrotis_ipsilon";"species"
"TI_HERB_3978";"Agrotis_exclamationis";"species"
"TI_HERB_3979";"Agrotis_segetum";"species"
"TI_HERB_3980";"Agrotis_cinerea";"species"
"TI_HERB_3981";"Panthea_coenobita";"species"
"TI_HERB_3982";"Trichosea_ludifica";"species"
"TI_HERB_3983";"Lymantria_monacha";"species"
"TI_HERB_3984";"Lymantria_dispar";"genus"
"TI_HERB_3985";"Calliteara_abietis";"species"
"TI_HERB_3986";"Dicallomera_fascelina";"species"
"TI_HERB_3987";"Gynaephora_selenitica";"species"
"TI_HERB_3988";"Orgyia_recens";"species"
"TI_HERB_3989";"Euproctis_chrysorrhoea";"species"
"TI_HERB_3990";"Leucoma_salicis";"species"
"TI_HERB_3991";"Arctornis_nigrum";"species"
"TI_HERB_3992";"Meganola_togatulalis";"species"
"TI_HERB_3993";"Meganola_strigula";"species"
"TI_HERB_3994";"Nola_cucullatella";"species"
"TI_HERB_3995";"Nola_subchlamydula";"species"
"TI_HERB_3996";"Nycteola_degenerana";"species"
"TI_HERB_3997";"Bena_bicolorana";"species"
"TI_HERB_3998";"Pseudoips_prasinana";"species"
"TI_HERB_3999";"Earias_clorana";"species"
"TI_HERB_4000";"Earias_vernana";"species"
"TI_HERB_4001";"Spiris_striata";"species"
"TI_HERB_4002";"Watsonarctia_casta";"species"
"TI_HERB_4003";"Phragmatobia_fuliginosa";"species"
"TI_HERB_4004";"Parasemia_plantaginis";"species"
"TI_HERB_4005";"Spilosoma_lutea";"species"
"TI_HERB_4006";"Spilosoma_lubricipeda";"species"
"TI_HERB_4007";"Spilosoma_urticae";"species"
"TI_HERB_4008";"Diaphora_mendica";"species"
"TI_HERB_4009";"Rhyparia_purpurata";"species"
"TI_HERB_4010";"Diacrisia_sannio";"species"
"TI_HERB_4011";"Arctia_caja";"species"
"TI_HERB_4012";"Euplagia_quadripunctaria";"species"
"TI_HERB_4013";"Andesia_pessota";"species"
"TI_HERB_4014";"Apoctena_sp";"genus"
"TI_HERB_4015";"Archipini_sp";"genus"
"TI_HERB_4016";"Austrocidaria_sp";"genus"
"TI_HERB_4017";"Caloptilia_linearis";"species"
"TI_HERB_4018";"Caloptilia_selenitis";"species"
"TI_HERB_4019";"Catamacta_gavisana";"species"
"TI_HERB_4020";"Celama_parvitis";"species"
"TI_HERB_4021";"Chalastra_pellurgata";"species"
"TI_HERB_4022";"Chloroclystis_sp";"genus"
"TI_HERB_4023";"Chrysodeixis_eriosoma";"species"
"TI_HERB_4024";"Cleora_scriptaria";"species"
"TI_HERB_4025";"Cnephasia_jactatana";"species"
"TI_HERB_4026";"Ctenopseustis_sp";"genus"
"TI_HERB_4027";"Deana_hybreasalis";"species"
"TI_HERB_4028";"Declana_feredayi";"species"
"TI_HERB_4029";"Declana_floccosa";"species"
"TI_HERB_4030";"Declana_hermione";"species"
"TI_HERB_4031";"Declana_junctilinea";"species"
"TI_HERB_4032";"Declana_leptomera";"species"
"TI_HERB_4033";"Declana_niveata";"species"
"TI_HERB_4034";"Dipterina_imbriferana";"species"
"TI_HERB_4035";"Ecclitica_torogramma";"species"
"TI_HERB_4036";"Elvia_glaucata";"species"
"TI_HERB_4037";"Epalxiphora_axenana";"species"
"TI_HERB_4038";"Epichorista_emphanes";"species"
"TI_HERB_4039";"Epichorista_hemiona";"species"
"TI_HERB_4040";"Erechthias_externella";"species"
"TI_HERB_4041";"Eutorna_phaulocosma";"species"
"TI_HERB_4042";"Feredayia_graminosa";"species"
"TI_HERB_4043";"Gellonia_sp";"genus"
"TI_HERB_4044";"Graphania_insignis";"species"
"TI_HERB_4045";"Graphania_mutans";"species"
"TI_HERB_4046";"Graphania_plena";"species"
"TI_HERB_4047";"Graphania_ustistriga";"species"
"TI_HERB_4048";"Grypotheca_pertinax";"species"
"TI_HERB_4049";"Gymnobathra_sp";"genus"
"TI_HERB_4050";"Harmologa_amplexana";"species"
"TI_HERB_4051";"Helastia_sp";"genus"
"TI_HERB_4052";"Heterocrossa_gonosemana";"species"
"TI_HERB_4053";"Heterocrossa_sp.indetA";"genus"
"TI_HERB_4054";"Holocola_emplasta";"species"
"TI_HERB_4055";"Holocola_parthenia";"species"
"TI_HERB_4056";"Holocola_zopherana";"species"
"TI_HERB_4057";"Hydriomena_deltoidata";"species"
"TI_HERB_4058";"Ischalis_gallaria";"species"
"TI_HERB_4059";"Ischalis_variabilis";"species"
"TI_HERB_4060";"Kessleria_copidota";"species"
"TI_HERB_4061";"Leucotenes_coprosmae";"species"
"TI_HERB_4062";"Liothula_omnivora";"species"
"TI_HERB_4063";"Meterana_dotata";"species"
"TI_HERB_4064";"Meterana_pascoi";"species"
"TI_HERB_4065";"Meterana_vitiosa";"species"
"TI_HERB_4066";"Musotima_nitidalis";"species"
"TI_HERB_4067";"Nyctemera_annulata";"species"
"TI_HERB_4068";"Nymphostola_galactina";"species"
"TI_HERB_4069";"Orthenches_sp";"genus"
"TI_HERB_4070";"Paramorpha_marginata";"species"
"TI_HERB_4071";"Pasiphila_sandycias";"species"
"TI_HERB_4072";"Phaeosaces_sp";"genus"
"TI_HERB_4073";"Physetica_prionistis";"species"
"TI_HERB_4074";"Physetica_sequens";"species"
"TI_HERB_4075";"Planotortrix_excessana";"species"
"TI_HERB_4076";"Planotortrix_notophaea";"species"
"TI_HERB_4077";"Planotortrix_octo";"species"
"TI_HERB_4078";"Poecilasthena_sp";"genus"
"TI_HERB_4079";"Proteodes_profunda";"species"
"TI_HERB_4080";"Pseudocoremia_ampla";"species"
"TI_HERB_4081";"Pseudocoremia_fascialata";"species"
"TI_HERB_4082";"Pseudocoremia_fenerata";"species"
"TI_HERB_4083";"Pseudocoremia_fluminea";"species"
"TI_HERB_4084";"Pseudocoremia_leucelaea";"species"
"TI_HERB_4085";"Pseudocoremia_lupinata";"species"
"TI_HERB_4086";"Pseudocoremia_productata";"species"
"TI_HERB_4087";"Pseudocoremia_sp";"genus"
"TI_HERB_4088";"Psychidae_Blechnum";"species"
"TI_HERB_4089";"Psychidae_Coprosma";"species"
"TI_HERB_4090";"Psychidae_Leucopogon";"species"
"TI_HERB_4091";"Psychidae_Pinus";"species"
"TI_HERB_4092";"Pyrgotis_sp";"genus"
"TI_HERB_4093";"Rhapsa_scotosialis";"species"
"TI_HERB_4094";"Sagephora_phortegella";"species"
"TI_HERB_4095";"Sarisa_muriferata";"species"
"TI_HERB_4096";"Sestra_sp";"genus"
"TI_HERB_4097";"Stathmopoda_sp";"genus"
"TI_HERB_4098";"Strepsicrates_sp";"genus"
